Mark,WIND,Competitor,DOB,Nat,Venue,Date,Age_category,Event,Age,Gender,is_indoor
7.14,+2.3,Jackie JOYNER-KERSEE,1962-03-03,USA,"Knoxville, TN (USA)",1994-06-18,senior,long jump,32,F,0
7.14,+0.7,Heike DRECHSLER,1964-12-16,GER,"Olympiastadion, Helsinki (FIN)",1994-08-12,senior,long jump,29,F,0
7.14,+4.5,Marieke VELTMAN-MILLER,1971-09-18,USA,Sestriere (ITA),1995-07-29,senior,long jump,23,F,0
7.14,+2.2,Blessing OKAGBARE,1988-10-09,NGR,"Suhaim bin Hamad Stadium, Doha (QAT)",2013-05-10,senior,long jump,24,F,0
7.14,+1.2,Tianna BARTOLETTA,1985-08-30,USA,"National Stadium, Beijing (CHN)",2015-08-28,senior,long jump,29,F,0
7.14,+1.0,Tara DAVIS,1999-05-20,USA,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-26,senior,long jump,21,F,0
7.14,+1.2,Ivana VULETA,1990-05-10,SRB,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-20,senior,long jump,33,F,0
7.14,-0.9,Tara DAVIS-WOODHALL,1999-05-20,USA,"Icahn Stadium, New York, NY (USA)",2024-06-09,senior,long jump,25,F,0
7.13,0.0,Helga RADTKE,1962-05-16,GDR,Leipzig (GER),1985-08-11,senior,long jump,23,F,0
7.13,+0.3,Yelena BELEVSKAYA,1963-10-11,URS,Karl Marx Stadt (GDR),1987-06-20,senior,long jump,23,F,0
7.13,-0.7,Heike DRECHSLER,1964-12-16,GDR,"Stadio Olimpico, Roma (ITA)",1987-09-04,senior,long jump,22,F,0
7.13,0.0,Galina CHISTYAKOVA,1962-07-26,URS,Moskva (URS) (i),1988-02-21,senior,long jump,25,F,1
7.13,+2.3,Larisa BEREZHNAYA,1961-02-28,URS,Chiba (JPN),1990-06-10,senior,long jump,29,F,0
7.13,+1.4,Jackie JOYNER-KERSEE,1962-03-03,USA,Lappeenranta (FIN),1991-07-09,senior,long jump,29,F,0
7.13,+0.4,Larisa BEREZHNAYA,1961-02-28,URS,"Letzigrund, Zürich (SUI)",1991-08-07,senior,long jump,30,F,0
7.13,+1.2,Heike DRECHSLER,1964-12-16,GER,Linz (AUT),1992-08-13,senior,long jump,27,F,0
7.13,+0.7,Heike DRECHSLER,1964-12-16,GER,Pretoria (RSA),1993-05-15,senior,long jump,28,F,0
7.13,+2.2,Heike DRECHSLER,1964-12-16,GER,Cottbus (GER),1993-06-23,senior,long jump,28,F,0
7.13,0.0,Heike DRECHSLER,1964-12-16,GER,Stuttgart (GER) (i),1994-02-06,senior,long jump,29,F,1
7.13,0.0,Jackie JOYNER-KERSEE,1962-03-03,USA,"Atlanta, GA (USA) (i)",1994-03-05,senior,long jump,32,F,1
7.13,+2.3,Heike DRECHSLER,1964-12-16,GER,Erfurt (GER),1994-07-02,senior,long jump,29,F,0
7.13,+0.7,Marion JONES,1975-10-12,USA,Moskva (RUS),1998-09-05,senior,long jump,22,F,0
7.13,+2.0,Olga KUCHERENKO,1985-11-05,RUS,Sochi (RUS),2010-05-27,senior,long jump,24,F,0
7.13,+2.0,Brittney REESE,1986-09-09,USA,"Chula Vista, CA (USA)",2017-06-17,senior,long jump,30,F,0
7.13,+1.3,Brittney REESE,1986-09-09,USA,"Hayward Field, Eugene, OR (USA)",2021-06-26,senior,long jump,34,F,0
7.13,+1.8,Brooke BUSCHKUEHL,1993-07-12,AUS,"CVEATC, Chula Vista, CA (USA)",2022-07-09,senior,long jump,28,F,0
7.13,-0.2,Tara DAVIS-WOODHALL,1999-05-20,USA,"National Stadium, Tokyo (JPN)",2025-09-14,senior,long jump,26,F,0
7.13,+0.1,Tara DAVIS-WOODHALL,1999-05-20,USA,"Icahn Stadium, New York, NY (USA)",2025-10-10,senior,long jump,26,F,0
7.12,+1.6,Sabine PAETZ,1957-10-16,GDR,Dresden (GER),1984-05-19,senior,long jump,26,F,0
7.12,0.0,Yelena KHLOPOTNOVA,1963-08-04,URS,Kishinev (URS) (i),1985-03-02,senior,long jump,21,F,1
7.12,0.0,Yelena KHLOPOTNOVA,1963-08-04,URS,Tashkent (UZB),1985-04-20,senior,long jump,21,F,0
7.12,+0.6,Yelena KHLOPOTNOVA,1963-08-04,URS,Leningrad (URS),1985-08-01,senior,long jump,21,F,0
7.12,-0.1,Jackie JOYNER,1962-03-03,USA,Bruxelles (BEL),1986-09-05,senior,long jump,24,F,0
7.12,0.0,Galina CHISTYAKOVA,1962-07-26,URS,Moskva (URS) (i),1987-02-14,senior,long jump,24,F,1
7.12,0.0,Heike DRECHSLER,1964-12-16,GDR,"Arena Stade Couvert, Liévin (FRA) (i)",1987-02-21,senior,long jump,22,F,1
7.12,+0.3,Jackie JOYNER-KERSEE,1962-03-03,USA,San José (USA),1987-06-27,senior,long jump,25,F,0
7.12,+0.8,Heike DRECHSLER,1964-12-16,GDR,Düsseldorf (GER),1988-06-19,senior,long jump,23,F,0
7.12,+0.8,Larisa BEREZHNAYA,1961-02-28,URS,Volgograd (URS),1989-06-11,senior,long jump,28,F,0
7.12,0.0,Heike DRECHSLER,1964-12-16,GDR,Dresden (GER),1990-08-18,senior,long jump,25,F,0
7.12,0.0,Jackie JOYNER-KERSEE,1962-03-03,USA,Rieti (ITA),1990-09-09,senior,long jump,28,F,0
7.12,+0.8,Heike DRECHSLER,1964-12-16,GER,London (GBR),1991-06-19,senior,long jump,26,F,0
7.12,+0.3,Yelena SINCHUKOVA,1961-01-23,URS,Kiev (URS),1991-07-10,senior,long jump,30,F,0
7.12,-0.2,Inessa KRAVETS,1966-10-05,EUN,"Estadio Olímpico, Barcelona (ESP)",1992-08-07,senior,long jump,25,F,0
7.12,+0.5,Heike DRECHSLER,1964-12-16,GER,Zürich (SUI),1992-08-19,senior,long jump,27,F,0
7.12,+0.5,Heike DRECHSLER,1964-12-16,GER,Torino (ITA),1992-09-04,senior,long jump,27,F,0
7.12,+3.3,Heike DRECHSLER,1964-12-16,GER,Sestriere (ITA),1993-07-28,senior,long jump,28,F,0
7.12,+1.3,Heike DRECHSLER,1964-12-16,GER,Villeneuve d'Ascq (FRA),1994-07-08,senior,long jump,29,F,0
7.12,+1.0,Heike DRECHSLER,1964-12-16,GER,St. Petersburg (RUS),1994-07-28,senior,long jump,29,F,0
7.12,+5.8,Niki XANTHOU,1973-10-11,GRE,Sestriere (ITA),1995-07-29,senior,long jump,21,F,0
7.12,+4.3,Nicole BOEGMAN,1967-03-05,AUS,Sestriere (ITA),1995-07-29,senior,long jump,28,F,0
7.12,+3.4,Fiona MAY,1969-12-12,ITA,Bologna (ITA),1996-05-25,senior,long jump,26,F,0
7.12,+0.9,Chioma AJUNWA,1971-12-25,NGR,"Olympic Stadium, Atlanta, GA (USA)",1996-08-02,senior,long jump,24,F,0
7.12,+2.9,Heike DRECHSLER,1964-12-16,GER,Leverkusen (GER),1998-08-09,senior,long jump,33,F,0
7.12,+0.5,Tatyana KOTOVA,1976-12-11,RUS,Torino (ITA),2001-06-09,senior,long jump,24,F,0
7.12,+1.3,Naide GOMES,1979-11-20,POR,"Stade Louis II, Monaco (MON)",2008-07-29,senior,long jump,28,F,0
7.12,-0.9,Brittney REESE,1986-09-09,USA,"Walnut, CA (USA)",2012-04-21,senior,long jump,25,F,0
7.12,+0.8,Brittney REESE,1986-09-09,USA,"Olympic Stadium, London (GBR)",2012-08-08,senior,long jump,25,F,0
7.12,-0.4,Tianna BARTOLETTA,1985-08-30,USA,"Hayward Field, Eugene, OR (USA)",2015-06-27,senior,long jump,29,F,0
7.12,+1.0,Malaika MIHAMBO,1994-02-03,GER,"Hayward Field, Eugene, OR (USA)",2022-07-24,senior,long jump,28,F,0
7.12,+1.2,Tara DAVIS-WOODHALL,1999-05-20,USA,"Hayward Field, Eugene, OR (USA)",2025-07-31,senior,long jump,26,F,0
7.11,+1.6,Valy IONESCU,1960-08-31,ROU,Madrid (ESP),1984-06-21,senior,long jump,23,F,0
7.11,+0.6,Helga RADTKE,1962-05-16,GDR,Praha (TCH),1984-08-17,senior,long jump,22,F,0
7.11,-0.5,Galina CHISTYAKOVA,1962-07-26,URS,Praha (TCH),1984-08-17,senior,long jump,22,F,0
7.11,+1.3,Galina CHISTYAKOVA,1962-07-26,URS,"Olympic Stadium, Seoul (KOR)",1988-09-29,senior,long jump,26,F,0
7.11,+3.0,Yolanda CHEN,1961-07-26,URS,Lahti (FIN),1990-08-09,senior,long jump,29,F,0
7.11,+1.2,Larisa BEREZHNAYA,1961-02-28,URS,Sevilla (ESP),1991-05-30,senior,long jump,30,F,0
7.11,0.0,Larisa BEREZHNAYA,1961-02-28,URS,"National Stadium, Tokyo (JPN)",1991-08-25,senior,long jump,30,F,0
7.11,-0.3,Heike DRECHSLER,1964-12-16,GER,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-15,senior,long jump,28,F,0
7.11,-0.1,Jackie JOYNER-KERSEE,1962-03-03,USA,Bruxelles (BEL),1994-08-19,senior,long jump,32,F,0
7.11,+0.8,Fiona MAY,1969-12-12,ITA,"Népstadion, Budapest (HUN)",1998-08-22,senior,long jump,28,F,0
7.11,+0.1,Lyudmila KOLCHANOVA,1979-10-01,RUS,Tula (RUS),2006-07-15,senior,long jump,26,F,0
7.11,+1.1,Irina MELESHINA,1982-05-25,RUS,Sochi (RUS),2007-05-27,senior,long jump,25,F,0
7.11,+1.3,Anna KLYASHTORNAYA,1986-02-03,RUS,Moskva (RUS),2012-06-20,senior,long jump,26,F,0
7.11,+2.5,Tianna BARTOLETTA,1985-08-30,USA,"Hayward Field, Eugene, OR (USA)",2015-05-29,senior,long jump,29,F,0
7.11,+2.2,Malaika MIHAMBO,1994-02-03,GER,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2019-08-11,senior,long jump,25,F,0
7.11,+2.1,Tara DAVIS-WOODHALL,1999-05-20,USA,"Flora Duffy Stadium, Devonshire (BER)",2023-05-21,senior,long jump,24,F,0
7.1,0.0,Yelena KHLOPOTNOVA,1963-08-04,URS,Tokyo (JPN),1985-09-21,senior,long jump,22,F,0
7.1,-0.8,Galina CHISTYAKOVA,1962-07-26,URS,Tokyo (JPN),1985-09-21,senior,long jump,23,F,0
7.1,+0.4,Heike DRECHSLER,1964-12-16,GDR,Neubrandenburg (GDR),1986-06-07,senior,long jump,21,F,0
7.1,+1.3,Galina CHISTYAKOVA,1962-07-26,URS,Leningrad (URS),1986-06-08,senior,long jump,23,F,0
7.1,+3.7,Irina VALYUKEVICH,1959-11-19,URS,Tallinn (EST),1986-06-21,senior,long jump,26,F,0
7.1,+0.5,Valy IONESCU,1960-08-31,ROU,Pitesti (ROU),1986-06-28,senior,long jump,25,F,0
7.1,0.0,Heike DRECHSLER,1964-12-16,GDR,"Hoosier Dome, Indianapolis, IN (USA) (i)",1987-03-07,senior,long jump,22,F,1
7.1,w,Yolanda CHEN,1961-07-26,URS,Vilnius (LTU),1988-08-27,senior,long jump,27,F,0
7.1,+3.2,Galina CHISTYAKOVA,1962-07-26,URS,Gateshead (GBR),1989-08-06,senior,long jump,27,F,0
7.1,+1.3,Galina CHISTYAKOVA,1962-07-26,URS,"Estadio Olímpico, Barcelona (ESP)",1989-09-10,senior,long jump,27,F,0
7.1,0.0,Inessa KRAVETS,1966-10-05,URS,São Paulo (BRA),1990-05-20,senior,long jump,23,F,0
7.1,0.0,Larisa BEREZHNAYA,1961-02-28,URS,São Paulo (BRA),1990-05-20,senior,long jump,29,F,0
7.1,+0.6,Inessa KRAVETS,1966-10-05,URS,Bratislava (TCH),1990-06-20,senior,long jump,23,F,0
7.1,+1.3,Larisa BEREZHNAYA,1961-02-28,URS,Kiev (URS),1991-07-11,senior,long jump,30,F,0
7.1,0.0,Heike DRECHSLER,1964-12-16,GER,Trapani (ITA),1991-09-21,senior,long jump,26,F,0
7.1,0.0,Heike DRECHSLER,1964-12-16,GER,Genova (ITA) (i),1992-02-18,senior,long jump,27,F,1
7.1,+1.3,Jackie JOYNER-KERSEE,1962-03-03,USA,"Estadio Olímpico, Barcelona (ESP)",1992-08-02,senior,long jump,30,F,0
7.1,+2.3,Heike DRECHSLER,1964-12-16,GER,"Olympiastadion, Berlin (GER)",1992-08-21,senior,long jump,27,F,0
7.1,-0.3,Heike DRECHSLER,1964-12-16,GER,Oslo (NOR),1993-07-10,senior,long jump,28,F,0
7.1,-0.1,Jackie JOYNER-KERSEE,1962-03-03,USA,Köln (GER),1994-08-21,senior,long jump,32,F,0
7.1,-0.3,Lyudmila KOLCHANOVA,1979-10-01,RUS,"Meteor, Zhukovskiy (RUS)",2006-06-24,senior,long jump,26,F,0
7.1,+1.0,Brittney REESE,1986-09-09,USA,"Olympiastadion, Berlin (GER)",2009-08-23,senior,long jump,22,F,0
7.1,+1.6,Chelsea HAYES,1988-02-09,USA,"Hayward Field, Eugene, OR (USA)",2012-07-01,senior,long jump,24,F,0
7.1,+0.3,Ivana ŠPANOVIĆ,1990-05-10,SRB,Beograd (SRB),2016-09-11,senior,long jump,26,F,0
7.1,+4.7,Chantel MALONE,1991-12-02,IVB,"CVEATC, Chula Vista, CA (USA)",2021-04-24,senior,long jump,29,F,0
7.1,+2.3,Brittney REESE,1986-09-09,USA,"Chula Vista, CA (USA)",2021-05-29,senior,long jump,34,F,0
7.1,+3.1,Ackelia SMITH,2002-02-05,JAM,"Mike A. Myers Stadium, Austin, TX (USA)",2024-04-26,senior,long jump,22,F,0
7.1,+0.8,Tara DAVIS-WOODHALL,1999-05-20,USA,"Stade de France, Paris (FRA)",2024-08-08,senior,long jump,25,F,0
7.09,0.0,Vilma BARDAUSKIENÉ,1953-06-15,URS,"Stadion Evžena Rošického, Praha (TCH)",1978-08-29,senior,long jump,25,F,0
7.09,+0.5,Valy IONESCU,1960-08-31,ROU,Bucureşti (ROU),1984-06-09,senior,long jump,23,F,0
7.09,+1.2,Heike DAUTE,1964-12-16,GDR,Berlin (GER),1984-06-09,senior,long jump,19,F,0
7.09,+0.1,Yelena KHLOPOTNOVA,1963-08-04,URS,Donetsk (URS),1984-09-09,senior,long jump,21,F,0
7.09,0.0,Helga RADTKE,1962-05-16,GDR,Berlin (GER) (i),1985-02-24,senior,long jump,22,F,1
7.09,0.0,Helga RADTKE,1962-05-16,GDR,Traun (AUT),1985-08-15,senior,long jump,23,F,0
7.09,0.0,Galina CHISTYAKOVA,1962-07-26,URS,"Neckarstadion, Stuttgart (GER)",1986-08-27,senior,long jump,24,F,0
7.09,0.0,Galina CHISTYAKOVA,1962-07-26,URS,Berlin (GER) (i),1987-01-24,senior,long jump,24,F,1
7.09,0.0,Yelena BELEVSKAYA,1963-10-11,URS,Minsk (BLR),1988-06-04,senior,long jump,24,F,0
7.09,+3.7,Yolanda CHEN,1961-07-26,URS,Tallinn (EST),1988-07-06,senior,long jump,26,F,0
7.09,0.0,Heike DRECHSLER,1964-12-16,GDR,Potsdam (GDR),1988-09-09,senior,long jump,23,F,0
7.09,+3.0,Inessa KRAVETS,1966-10-05,URS,Helsinki (FIN),1990-06-27,senior,long jump,23,F,0
7.09,0.0,Inessa KRAVETS,1966-10-05,UKR,Moskva (RUS) (i),1992-02-01,senior,long jump,25,F,1
7.09,+1.3,Mirela DULGHERU-RENDA,1966-10-05,ROU,Schwechat (AUT),1992-07-01,senior,long jump,25,F,0
7.09,+0.5,Inessa KRAVETS,1966-10-05,UKR,"Stade Olympique de la Pontaise, Lausanne (SUI)",1992-07-08,senior,long jump,25,F,0
7.09,+5.0,Jackie JOYNER-KERSEE,1962-03-03,USA,San José (USA),1993-05-29,senior,long jump,31,F,0
7.09,+0.8,Heike DRECHSLER,1964-12-16,GER,Fukuoka (JPN),1993-09-18,senior,long jump,28,F,0
7.09,+1.5,Ludmila NINOVA,1960-06-25,AUT,Sevilla (ESP),1994-06-05,senior,long jump,33,F,0
7.09,+2.9,Renata NIELSEN,1966-05-18,DEN,Sevilla (ESP),1994-06-05,senior,long jump,28,F,0
7.09,-0.8,Inessa KRAVETS,1966-10-05,UKR,Zürich (SUI),1994-08-17,senior,long jump,27,F,0
7.09,0.0,Heike DRECHSLER,1964-12-16,GER,Liévin (FRA) (i),1995-02-19,senior,long jump,30,F,1
7.09,0.0,Heike DRECHSLER,1964-12-16,GER,Sindelfingen (GER) (i),1995-03-04,senior,long jump,30,F,1
7.09,0.0,Fiona MAY,1969-12-12,ITA,Rio de Janeiro (BRA),2000-05-14,senior,long jump,30,F,0
7.09,+0.8,Tatyana KOTOVA,1976-12-11,RUS,Tula (RUS),2001-07-14,senior,long jump,24,F,0
7.09,+4.3,Tatyana LEBEDEVA,1976-07-21,RUS,Zaragoza (ESP),2006-06-03,senior,long jump,29,F,0
7.09,+3.1,Brittney REESE,1986-09-09,USA,"Eugene, OR (USA)",2009-06-28,senior,long jump,22,F,0
7.09,0.0,Malaika MIHAMBO,1994-02-03,GER,"Alexander Stadium, Birmingham (GBR)",2022-05-21,senior,long jump,28,F,0
7.08,+1.0,Heike DAUTE,1964-12-16,GDR,Leipzig (GER),1983-07-27,senior,long jump,18,F,0
7.08,+1.6,Anișoara CUȘMIR-STANCIU,1962-06-28,ROU,Bucureşti (ROU),1984-06-09,senior,long jump,21,F,0
7.08,+2.7,Anișoara CUȘMIR-STANCIU,1962-06-28,ROU,Byrkjelo (NOR),1984-07-01,senior,long jump,22,F,0
7.08,0.0,Heike DRECHSLER,1964-12-16,GDR,Liévin (FRA) (i),1986-02-01,senior,long jump,21,F,1
7.08,+2.1,Nijolé MEDVEDEVA,1960-10-20,URS,Leningrad (URS),1988-06-11,senior,long jump,27,F,0
7.08,+0.4,Valy IONESCU-CONSTANTIN,1960-08-31,ROU,Bucureşti (ROU),1988-06-19,senior,long jump,27,F,0
7.08,+0.5,Marieta ILCU,1962-10-16,ROU,Pitesti (ROU),1989-06-25,senior,long jump,26,F,0
7.08,-2.6,Jackie JOYNER-KERSEE,1962-03-03,USA,"Norwalk, CA (USA)",1990-06-16,senior,long jump,28,F,0
7.08,-0.3,Heike DRECHSLER,1964-12-16,GDR,Oslo (NOR),1990-07-14,senior,long jump,25,F,0
7.08,+1.1,Heike DRECHSLER,1964-12-16,GER,Berlin (GER),1991-09-10,senior,long jump,26,F,0
7.08,0.0,Larisa BEREZHNAYA,1961-02-28,UKR,Moskva (RUS) (i),1992-02-01,senior,long jump,30,F,1
7.08,0.0,Larisa BEREZHNAYA,1961-02-28,UKR,Moskva (RUS) (i),1992-02-07,senior,long jump,30,F,1
7.08,+0.1,Jackie JOYNER-KERSEE,1962-03-03,USA,"New Orleans, LA (USA)",1992-06-28,senior,long jump,30,F,0
7.08,+0.6,Heike DRECHSLER,1964-12-16,GER,"Estadio Olímpico, Barcelona (ESP)",1992-08-06,senior,long jump,27,F,0
7.08,-0.4,Heike DRECHSLER,1964-12-16,GER,Pretoria (RSA),1993-05-03,senior,long jump,28,F,0
7.08,+2.6,Heike DRECHSLER,1964-12-16,GER,Sevilla (ESP),1993-06-05,senior,long jump,28,F,0
7.08,+0.3,Heike DRECHSLER,1964-12-16,GER,"Stade Olympique de la Pontaise, Lausanne (SUI)",1993-07-07,senior,long jump,28,F,0
7.08,-1.1,Jackie JOYNER-KERSEE,1962-03-03,USA,"Olympiastadion, Berlin (GER)",1993-08-27,senior,long jump,31,F,0
7.08,+1.1,Fiona MAY,1969-12-12,ITA,"Petrovskiy Stadium, St. Petersburg (RUS)",1998-06-28,senior,long jump,28,F,0
7.08,+2.2,Lyudmila GALKINA,1972-01-20,RUS,Thessaloniki (GRE),1999-06-23,senior,long jump,27,F,0
7.08,+0.7,Irina MELESHINA,1982-05-25,RUS,Tula (RUS),2007-08-02,senior,long jump,25,F,0
7.08,+0.7,Brittney REESE,1986-09-09,USA,Thessaloniki (GRE),2009-09-12,senior,long jump,23,F,0
7.08,+3.2,Brittney REESE,1986-09-09,USA,"Drake Stadium, Des Moines, IA (USA)",2010-06-26,senior,long jump,23,F,0
7.08,+1.9,Nastassia MIRONCHYK-IVANOVA,1989-04-13,BLR,Minsk (BLR),2012-06-12,senior,long jump,23,F,0
7.08,+2.4,Janay DELOACH,1985-10-12,USA,"Hayward Field, Eugene, OR (USA)",2012-07-01,senior,long jump,26,F,0
7.08,+2.2,Janay DELOACH,1985-10-12,USA,"Suhaim bin Hamad Stadium, Doha (QAT)",2013-05-10,senior,long jump,27,F,0
7.08,+0.6,Ivana ŠPANOVIĆ,1990-05-10,SRB,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-17,senior,long jump,26,F,0
7.08,+1.4,Chantel MALONE,1991-12-02,IVB,"Ansin Sports Complex, Miramar, FL (USA)",2021-03-27,senior,long jump,29,F,0
7.08,+2.5,Ese BRUME,1996-01-20,NGR,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2022-04-23,senior,long jump,26,F,0
7.08,+1.9,Ackelia SMITH,2002-02-05,JAM,"John Jacobs Track Complex, Norman, OK (USA)",2023-05-13,senior,long jump,21,F,0
7.07,+1.9,Vilma BARDAUSKIENÉ,1953-06-15,URS,Kishinev (URS),1978-08-18,senior,long jump,25,F,0
7.07,+0.8,Helga RADTKE,1962-05-16,GDR,Berlin (GDR),1984-07-20,senior,long jump,22,F,0
7.07,0.0,Helga RADTKE,1962-05-16,GDR,Thessaloniki (GRE),1984-08-29,senior,long jump,22,F,0
7.07,+1.0,Helga RADTKE,1962-05-16,GDR,Erfurt (GER),1985-06-22,senior,long jump,23,F,0
7.07,+0.4,Irina VALYUKEVICH,1959-11-19,URS,Leningrad (URS),1985-08-01,senior,long jump,25,F,0
7.07,+3.8,Helga RADTKE,1962-05-16,GDR,Tallinn (EST),1986-06-21,senior,long jump,24,F,0
7.07,+0.3,Irina VALYUKEVICH,1959-11-19,URS,Moskva (URS),1986-07-07,senior,long jump,26,F,0
7.07,+0.8,Valy IONESCU,1960-08-31,ROU,Poiana Brasov (ROU),1986-07-27,senior,long jump,25,F,0
7.07,0.0,Svetlana ZORINA,1960-02-02,URS,Krasnodar (URS),1987-08-15,senior,long jump,27,F,0
7.07,-1.5,Jackie JOYNER-KERSEE,1962-03-03,USA,Bruxelles (BEL),1987-09-11,senior,long jump,25,F,0
7.07,+1.7,Yelena BELEVSKAYA,1963-10-11,URS,Tokyo (JPN),1987-09-23,senior,long jump,23,F,0
7.07,0.0,Yelena KHLOPOTNOVA,1963-08-04,URS,Almaty (KAZ),1988-05-17,senior,long jump,24,F,0
7.07,+1.0,Larisa BEREZHNAYA,1961-02-28,URS,Leningrad (URS),1988-06-11,senior,long jump,27,F,0
7.07,+2.7,Irina VALYUKEVICH,1959-11-19,URS,Leningrad (URS),1988-06-11,senior,long jump,28,F,0
7.07,0.0,Valy IONESCU-CONSTANTIN,1960-08-31,ROU,Bucureşti (ROU),1988-06-12,senior,long jump,27,F,0
7.07,+1.2,Galina CHISTYAKOVA,1962-07-26,URS,Helsinki (FIN),1989-06-29,senior,long jump,26,F,0
7.07,-0.1,Galina CHISTYAKOVA,1962-07-26,URS,Moskva (URS),1990-06-10,senior,long jump,27,F,0
7.07,+0.4,Heike DRECHSLER,1964-12-16,GER,Neubrandenburg (GER),1991-06-21,senior,long jump,26,F,0
7.07,+1.7,Heike DRECHSLER,1964-12-16,GER,Hannover (GER),1991-07-28,senior,long jump,26,F,0
7.07,0.0,Jackie JOYNER-KERSEE,1962-03-03,USA,"Estadio Olímpico, Barcelona (ESP)",1992-08-07,senior,long jump,30,F,0
7.07,+3.4,Jackie JOYNER-KERSEE,1962-03-03,USA,"Eugene, OR (USA)",1993-06-16,senior,long jump,31,F,0
7.07,+1.1,Heike DRECHSLER,1964-12-16,GER,"Olympiastadion, Berlin (GER)",1993-08-27,senior,long jump,28,F,0
7.07,+1.9,Heike DRECHSLER,1964-12-16,GER,Bruxelles (BEL),1993-09-03,senior,long jump,28,F,0
7.07,+5.6,Valentina UCCHEDDU,1966-10-26,ITA,Sestriere (ITA),1995-07-29,senior,long jump,28,F,0
7.07,+0.4,Heike DRECHSLER,1964-12-16,GER,Linz (AUT),1995-08-22,senior,long jump,30,F,0
7.07,+2.8,Inessa KRAVETS,1966-10-05,UKR,Padova (ITA),1996-07-07,senior,long jump,29,F,0
7.07,+2.3,Inessa KRAVETS,1966-10-05,UKR,"Arena Civica Gianni Brera, Milano (ITA)",1996-09-07,senior,long jump,29,F,0
7.07,+1.1,Heike DRECHSLER,1964-12-16,GER,"SGJ, Johannesburg (RSA)",1998-09-13,senior,long jump,33,F,0
7.07,+2.1,Erica JOHANSSON,1974-02-05,SWE,Stellenbosch (RSA),2000-01-15,senior,long jump,25,F,0
7.07,+0.9,Fiona MAY,1969-12-12,ITA,Milano (ITA),2000-06-07,senior,long jump,30,F,0
7.07,+2.4,Heike DRECHSLER,1964-12-16,GER,"Suhaim bin Hamad Stadium, Doha (QAT)",2000-10-05,senior,long jump,35,F,0
7.07,+0.6,Irina MELESHINA,1982-05-25,RUS,Kazan (RUS),2004-07-09,senior,long jump,22,F,0
7.07,+1.3,Tatyana LEBEDEVA,1976-07-21,RUS,"Olympic Stadium, Athina (GRE)",2004-08-27,senior,long jump,28,F,0
7.07,+0.5,Yelena SOKOLOVA,1986-07-23,RUS,"Olympic Stadium, London (GBR)",2012-08-08,senior,long jump,26,F,0
7.07,+0.4,Shara PROCTOR,1988-09-16,GBR,"National Stadium, Beijing (CHN)",2015-08-28,senior,long jump,26,F,0
7.07,0.0,Ivana ŠPANOVIĆ,1990-05-10,SRB,"Oregon Convention Center, Portland, OR (USA) (i)",2016-03-18,senior,long jump,25,F,1
7.07,+0.5,Malaika MIHAMBO,1994-02-03,GER,"Stadio Olimpico, Roma (ITA)",2019-06-06,senior,long jump,25,F,0
7.07,0.0,Malaika MIHAMBO,1994-02-03,GER,"Mercedes-Benz Arena, Berlin (GER) (i)",2020-02-14,senior,long jump,26,F,1
7.07,+2.0,Chantel MALONE,1991-12-02,IVB,"Chula Vista, CA (USA)",2021-05-29,senior,long jump,29,F,0
7.07,+1.9,Tara DAVIS-WOODHALL,1999-05-20,USA,"John McDonnell Field, Fayetteville, AR (USA)",2023-05-05,senior,long jump,23,F,0
7.07,0.0,Tara DAVIS-WOODHALL,1999-05-20,USA,"Glasgow Arena, Glasgow (GBR) (i)",2024-03-03,senior,long jump,24,F,1
7.07,0.0,Malaika MIHAMBO,1994-02-03,GER,"Europahalle, Karlsruhe (GER) (i)",2025-02-07,senior,long jump,31,F,1
7.07,+1.9,Tara DAVIS-WOODHALL,1999-05-20,USA,"Hayward Field, Eugene, OR (USA)",2025-07-05,senior,long jump,26,F,0
7.06,+0.4,Tatyana KOLPAKOVA,1959-10-18,URS,"Lenin Stadium, Moskva (URS)",1980-07-31,senior,long jump,20,F,0
7.06,+3.2,Anișoara CUȘMIR,1962-06-28,ROU,Edmonton (CAN),1983-07-10,senior,long jump,21,F,0
7.06,0.0,Valy IONESCU,1960-08-31,ROU,Bucureşti (ROU),1984-07-12,senior,long jump,23,F,0
7.06,-0.5,Yelena BELEVSKAYA,1963-10-11,URS,"Olympic Stadium, Seoul (KOR)",1988-09-28,senior,long jump,24,F,0
7.06,0.0,Galina CHISTYAKOVA,1962-07-26,URS,Moskva (URS) (i),1989-01-20,senior,long jump,26,F,1
7.06,0.0,Yelena KHLOPOTNOVA,1963-08-04,URS,Chelyabinsk (URS) (i),1990-02-03,senior,long jump,26,F,1
7.06,+1.4,Marieta ILCU,1962-10-16,ROU,Bratislava (TCH),1990-06-20,senior,long jump,27,F,0
7.06,0.0,Heike DRECHSLER,1964-12-16,GER,Berlin (GER) (i),1991-02-13,senior,long jump,26,F,1
7.06,+1.1,Larisa BEREZHNAYA,1961-02-28,URS,Alcobendas (ESP),1991-06-07,senior,long jump,30,F,0
