Mark,WIND,Competitor,DOB,Nat,Venue,Date,Age_category,Event,Age,Gender,is_indoor
17.68,-0.1,Pedro PICHARDO,1993-06-30,CUB,"Luzhniki Stadion, Moskva (RUS)",2013-08-18,senior,triple jump,20,M,0
17.68,+0.2,Christian TAYLOR,1990-06-18,USA,"Olympic Stadium, London (GBR)",2017-08-10,senior,triple jump,27,M,0
17.68,0.0,Omar CRADDOCK,1991-04-26,USA,"Long Beach, CA (USA)",2019-04-20,senior,triple jump,27,M,0
17.68,+0.1,Christian TAYLOR,1990-06-18,USA,"Bregyó Athletic Center, Székesfehérvár (HUN)",2019-07-09,senior,triple jump,29,M,0
17.68,+1.4,Will CLAYE,1991-06-13,USA,"Drake Stadium, Des Moines, IA (USA)",2019-07-26,senior,triple jump,28,M,0
17.68,+0.1,Andy DÍAZ HERNÁNDEZ,1995-12-25,CUB,"Stadio Guidobaldi, Rieti (ITA)",2022-06-25,senior,triple jump,26,M,0
17.68,-0.1,Hugues Fabrice ZANGO,1993-06-25,BUR,"Stadio Luigi Ridolfi, Firenze (ITA)",2023-06-02,senior,triple jump,29,M,0
17.68,+1.4,Jaydon HIBBERT,2005-01-17,JAM,"National Stadium, Kingston (JAM)",2023-07-09,senior,triple jump,18,M,0
17.68,+1.0,Ruiting WU,1995-11-29,CHN,"Sports Center, Quzhou (CHN)",2025-08-04,senior,triple jump,29,M,0
17.67,0.0,Willie BANKS,1956-03-11,USA,"Los Angeles, CA (USA)",1985-06-08,senior,triple jump,29,M,0
17.67,0.0,Oleg PROTSENKO,1963-08-11,URS,Osaka (JPN) (i),1987-01-15,senior,triple jump,23,M,1
17.67,-1.0,Mike CONLEY,1962-10-05,USA,"Stadio Olimpico, Roma (ITA)",1987-08-31,senior,triple jump,24,M,0
17.67,+5.0,Mike CONLEY,1962-10-05,USA,Salamanca (ESP),1994-07-22,senior,triple jump,31,M,0
17.67,+1.4,Yoelbi QUESADA,1973-08-04,CUB,Mar del Plata (ARG),1995-03-24,senior,triple jump,21,M,0
17.67,+2.0,Yoelbi QUESADA,1973-08-04,CUB,Istanbul (TUR),1996-05-18,senior,triple jump,22,M,0
17.67,+1.1,Jonathan EDWARDS,1966-05-10,GBR,Sestriere (ITA),1996-08-07,senior,triple jump,30,M,0
17.67,+3.1,Jonathan EDWARDS,1966-05-10,GBR,Milano (ITA),2002-06-05,senior,triple jump,36,M,0
17.67,+5.4,Yoandri BETANZOS,1982-02-15,CUB,Bilbao (ESP),2006-07-01,senior,triple jump,24,M,0
17.67,-0.7,Christian OLSSON,1980-01-25,SWE,"Ullevi Stadium, Göteborg (SWE)",2006-08-12,senior,triple jump,26,M,0
17.67,+1.1,Nelson ÉVORA,1984-04-20,POR,"National Stadium, Beijing (CHN)",2008-08-21,senior,triple jump,24,M,0
17.67,+0.6,Teddy TAMGHO,1989-06-15,FRA,Montreuil-sous-Bois (FRA),2011-06-07,senior,triple jump,21,M,0
17.67,+3.4,Daniele GRECO,1989-03-01,ITA,"Bressanone, Trentino-Alto Adige (ITA)",2012-07-08,senior,triple jump,23,M,0
17.67,+2.4,Pedro PICHARDO,1993-06-30,POR,"Stade Louis II, Monaco (MON)",2018-07-20,senior,triple jump,25,M,0
17.67,+0.2,Hugues Fabrice ZANGO,1993-06-25,BUR,"Stade des Grands Pêchers, Montreuil (FRA)",2021-06-01,senior,triple jump,27,M,0
17.67,-0.6,Andy DÍAZ HERNÁNDEZ,1995-12-25,CUB,"Stade Olympique de la Pontaise, Lausanne (SUI)",2022-08-26,senior,triple jump,26,M,0
17.66,+1.9,Khristo MARKOV,1965-01-27,BUL,"Neckarstadion, Stuttgart (GER)",1986-08-30,senior,triple jump,21,M,0
17.66,+1.7,Ralf JAROS,1965-12-13,GER,Frankfurt (GER),1991-06-30,senior,triple jump,25,M,0
17.66,+0.7,Jonathan EDWARDS,1966-05-10,GBR,Glasgow (GBR),2001-07-01,senior,triple jump,35,M,0
17.66,-0.2,Christian OLSSON,1980-01-25,SWE,"Stade Louis II, Monaco (MON)",2004-09-18,senior,triple jump,24,M,0
17.66,+0.7,Nelson ÉVORA,1984-04-20,POR,"Mangueirão, Belém (BRA)",2009-05-24,senior,triple jump,25,M,0
17.66,+0.9,Christian TAYLOR,1990-06-18,USA,"Alexander Stadium, Birmingham (GBR)",2013-06-30,senior,triple jump,23,M,0
17.66,+0.8,Will CLAYE,1991-06-13,USA,"Hayward Field, Eugene, OR (USA)",2014-05-31,senior,triple jump,22,M,0
17.66,+1.9,Christian TAYLOR,1990-06-18,USA,"Stade Louis II, Monaco (MON)",2018-07-20,senior,triple jump,28,M,0
17.66,+1.2,Will CLAYE,1991-06-13,USA,"Bregyó Athletic Center, Székesfehérvár (HUN)",2019-07-09,senior,triple jump,28,M,0
17.66,+0.1,Christian TAYLOR,1990-06-18,USA,"Boudewijnstadion, Bruxelles (BEL)",2019-09-06,senior,triple jump,29,M,0
17.66,+0.5,Hugues Fabrice ZANGO,1993-06-25,BUR,"Khalifa International Stadium, Doha (QAT)",2019-09-29,senior,triple jump,26,M,0
17.66,-1.4,Jordan A. DÍAZ FORTUN,2001-02-23,CUB,"Stade Charléty, Paris (FRA)",2022-06-18,senior,triple jump,21,M,0
17.66,+1.7,Jaydon HIBBERT,2005-01-17,JAM,"Stade Louis II, Monaco (MON)",2023-07-21,senior,triple jump,18,M,0
17.65,+1.0,Aleksandr YAKOVLEV,1957-09-08,URS,Moskva (URS),1987-06-06,senior,triple jump,29,M,0
17.65,0.0,Khristo MARKOV,1965-01-27,BUL,São Paulo (BRA),1987-09-20,senior,triple jump,22,M,0
17.65,0.0,Mike CONLEY,1962-10-05,USA,"Budapest Sportcsarnok, Budapest (HUN) (i)",1989-03-04,senior,triple jump,26,M,1
17.65,0.0,Leonid VOLOSHIN,1966-03-30,RUS,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-16,senior,triple jump,27,M,0
17.65,+0.8,Denis KAPUSTIN,1970-10-05,RUS,"Bislett Stadion, Oslo (NOR)",1998-07-09,senior,triple jump,27,M,0
17.65,+1.8,Jonathan EDWARDS,1966-05-10,GBR,"New York, NY (USA)",1998-07-21,senior,triple jump,32,M,0
17.65,+9.5,Denis KAPUSTIN,1970-10-05,RUS,Thessaloniki (GRE),1999-06-23,senior,triple jump,28,M,0
17.65,0.0,Christian OLSSON,1980-01-25,SWE,Tallinn (EST) (i),2004-02-25,senior,triple jump,24,M,1
17.65,+1.4,Yoandri BETANZOS,1982-02-15,CUB,La Habana (CUB),2009-04-25,senior,triple jump,27,M,0
17.65,+0.1,Alexis COPELLO,1985-08-12,CUB,La Habana (CUB),2009-05-30,senior,triple jump,23,M,0
17.65,+2.0,Will CLAYE,1991-06-13,USA,"Hayward Field, Eugene, OR (USA)",2016-07-09,senior,triple jump,25,M,0
17.65,-0.8,Andy DÍAZ HERNÁNDEZ,1995-12-25,CUB,"Stade Charléty, Paris (FRA)",2022-06-18,senior,triple jump,26,M,0
17.64,+3.2,Oleg PROTSENKO,1963-08-11,URS,São Paulo (BRA),1985-05-12,senior,triple jump,21,M,0
17.64,+2.1,Leonid VOLOSHIN,1966-03-30,RUS,Sevilla (ESP),1992-06-06,senior,triple jump,26,M,0
17.64,0.0,Yoelbi QUESADA,1973-08-04,CUB,Sancti Spiritus (CUB),1997-01-23,senior,triple jump,23,M,0
17.64,0.0,Aliecer URRUTIA,1974-09-22,CUB,"Olympic Stadium, Athina (GRE)",1997-08-08,senior,triple jump,22,M,0
17.64,0.0,Jonathan EDWARDS,1966-05-10,GBR,Birmingham (GBR) (i),1998-02-15,senior,triple jump,31,M,1
17.64,+1.4,Christian OLSSON,1980-01-25,SWE,Karlstad (SWE),2002-07-25,senior,triple jump,22,M,0
17.64,0.0,Christian OLSSON,1980-01-25,SWE,Stockholm (SWE) (i),2004-02-12,senior,triple jump,24,M,1
17.64,+1.4,Nathan DOUGLAS,1982-12-04,GBR,Manchester (GBR),2005-07-10,senior,triple jump,22,M,0
17.64,+2.9,Teddy TAMGHO,1989-06-15,FRA,Valence (FRA),2010-07-09,senior,triple jump,21,M,0
17.64,0.0,Teddy TAMGHO,1989-06-15,FRA,Liévin (FRA) (i),2011-02-08,senior,triple jump,21,M,1
17.64,+2.1,Christian TAYLOR,1990-06-18,USA,"Bregyó Athletic Center, Székesfehérvár (HUN)",2018-07-02,senior,triple jump,28,M,0
17.64,0.0,Lázaro MARTÍNEZ,1997-11-03,CUB,"Štark Arena, Beograd (SRB) (i)",2022-03-18,senior,triple jump,24,M,1
17.64,+0.3,Andy DÍAZ HERNÁNDEZ,1995-12-25,CUB,"Stadio Zecchini, Grosseto (ITA)",2022-05-22,senior,triple jump,26,M,0
17.64,+0.9,Jordan A. DÍAZ FORTUN,2001-02-23,CUB,Granollers (ESP),2022-07-02,senior,triple jump,21,M,0
17.64,-0.3,Hugues Fabrice ZANGO,1993-06-25,BUR,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-21,senior,triple jump,30,M,0
17.64,+0.7,Andy DÍAZ HERNÁNDEZ,1995-12-25,ITA,"Stade de France, Paris (FRA)",2024-08-09,senior,triple jump,28,M,0
17.64,+1.5,Andrea DALLAVALLE,1999-10-31,ITA,"National Stadium, Tokyo (JPN)",2025-09-19,senior,triple jump,25,M,0
17.63,+4.3,Robert CANNON,1958-07-09,USA,"Indianapolis, IN (USA)",1988-07-16,senior,triple jump,30,M,0
17.63,-1.2,Volodimir INOZEMTSEV,1964-05-25,URS,Kiev (URS),1990-07-07,senior,triple jump,26,M,0
17.63,+0.5,Mike CONLEY,1962-10-05,USA,"Estadio Olímpico, Barcelona (ESP)",1992-08-03,senior,triple jump,29,M,0
17.63,+0.9,Kenta BELL,1977-03-16,USA,"Walnut, CA (USA)",2002-04-21,senior,triple jump,25,M,0
17.63,+1.9,Christian OLSSON,1980-01-25,SWE,Sevilla (ESP),2002-06-23,senior,triple jump,22,M,0
17.63,+1.4,Christian OLSSON,1980-01-25,SWE,"Stade Louis II, Monaco (MON)",2002-07-19,senior,triple jump,22,M,0
17.63,+0.3,Jonathan EDWARDS,1966-05-10,GBR,Zürich (SUI),2002-08-16,senior,triple jump,36,M,0
17.63,+0.4,Marian OPREA,1982-06-06,ROU,Bucureşti (ROU),2003-06-07,senior,triple jump,21,M,0
17.63,-0.4,Walter DAVIS,1979-07-02,USA,"Sacramento, CA (USA)",2004-07-17,senior,triple jump,25,M,0
17.63,+1.0,Yoandri BETANZOS,1982-02-15,CUB,La Habana (CUB),2006-02-04,senior,triple jump,23,M,0
17.63,+1.7,Teddy TAMGHO,1989-06-15,FRA,Franconville (FRA),2010-05-23,senior,triple jump,20,M,0
17.63,+2.3,Teddy TAMGHO,1989-06-15,FRA,Montreuil-sous-Bois (FRA),2010-06-08,senior,triple jump,20,M,0
17.63,+0.8,Teddy TAMGHO,1989-06-15,FRA,Villeneuve d'Ascq (FRA),2010-08-24,senior,triple jump,21,M,0
17.63,0.0,Will CLAYE,1991-06-13,USA,"Albuquerque, NM (USA) (i)",2012-02-25,senior,triple jump,20,M,1
17.63,0.0,Christian TAYLOR,1990-06-18,USA,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-11,senior,triple jump,21,M,1
17.63,+2.8,Fabrizio DONATO,1976-08-14,ITA,"Olympiastadion, Helsinki (FIN)",2012-06-30,senior,triple jump,35,M,0
17.63,0.0,Christian TAYLOR,1990-06-18,USA,"Hayward Field, Eugene, OR (USA)",2012-06-30,senior,triple jump,22,M,0
17.63,-0.1,Will CLAYE,1991-06-13,USA,"Olympic Stadium, London (GBR)",2017-08-10,senior,triple jump,26,M,0
17.63,+1.6,Andy DÍAZ HERNÁNDEZ,1995-12-25,CUB,"Estadio Panamericano, La Habana (CUB)",2021-06-04,senior,triple jump,25,M,0
17.63,+0.2,Pedro PICHARDO,1993-06-30,POR,"Hayward Field, Eugene, OR (USA)",2021-08-21,senior,triple jump,28,M,0
17.63,-0.4,Pedro PICHARDO,1993-06-30,POR,"Letzigrund, Zürich (SUI)",2022-09-08,senior,triple jump,29,M,0
17.62,+1.1,Khristo MARKOV,1965-01-27,BUL,Sofia (BUL),1986-08-14,senior,triple jump,21,M,0
17.62,+3.3,Mike CONLEY,1962-10-05,USA,"Indianapolis, IN (USA)",1988-07-16,senior,triple jump,25,M,0
17.62,+2.0,Volodimir INOZEMTSEV,1964-05-25,URS,Gorkiy (URS),1989-07-23,senior,triple jump,25,M,0
17.62,+0.4,Mike CONLEY,1962-10-05,USA,"National Stadium, Tokyo (JPN)",1991-08-26,senior,triple jump,28,M,0
17.62,+0.4,Denis KAPUSTIN,1970-10-05,RUS,"Olympiastadion, Helsinki (FIN)",1994-08-13,senior,triple jump,23,M,0
17.62,0.0,Yoelbi QUESADA,1973-08-04,CUB,"Palau Sant Jordi, Barcelona (ESP) (i)",1995-03-12,senior,triple jump,21,M,1
17.62,+0.1,Brian WELLMAN,1967-09-08,BER,"El Paso, TX (USA)",1995-04-15,senior,triple jump,27,M,0
17.62,+2.7,Brian WELLMAN,1967-09-08,BER,"Ullevi Stadium, Göteborg (SWE)",1995-08-07,senior,triple jump,27,M,0
17.62,0.0,Yoel GARCÍA,1973-11-25,CUB,Sindelfingen (GER) (i),1997-03-01,senior,triple jump,23,M,1
17.62,+1.4,Jonathan EDWARDS,1966-05-10,GBR,Leverkusen (GER),2000-08-20,senior,triple jump,34,M,0
17.62,0.0,Walter DAVIS,1979-07-02,USA,"Baton Rouge, LA (USA) (i)",2005-02-18,senior,triple jump,25,M,1
17.62,+1.4,Walter DAVIS,1979-07-02,USA,Baie Mahault (FRA),2006-05-01,senior,triple jump,26,M,0
17.62,+0.8,Christian OLSSON,1980-01-25,SWE,"Stade Olympique de la Pontaise, Lausanne (SUI)",2006-07-11,senior,triple jump,26,M,0
17.62,+0.9,Phillips IDOWU,1978-12-30,GBR,"National Stadium, Beijing (CHN)",2008-08-21,senior,triple jump,29,M,0
17.62,+1.4,Alexis COPELLO,1985-08-12,CUB,La Habana (CUB),2009-03-13,senior,triple jump,23,M,0
17.62,-0.2,David GIRAT,1984-08-26,CUB,La Habana (CUB),2009-04-25,senior,triple jump,24,M,0
17.62,+3.4,Christian OLSSON,1980-01-25,SWE,"Icahn Stadium, New York, NY (USA)",2010-06-12,senior,triple jump,30,M,0
17.62,0.0,Marian OPREA,1982-06-06,ROU,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",2011-03-06,senior,triple jump,28,M,1
17.62,+2.9,Will CLAYE,1991-06-13,USA,"Des Moines, IA (USA)",2011-06-11,senior,triple jump,19,M,0
17.62,+1.9,Christian TAYLOR,1990-06-18,USA,"Hayward Field, Eugene, OR (USA)",2012-06-01,senior,triple jump,21,M,0
17.62,+0.6,Will CLAYE,1991-06-13,USA,"Olympic Stadium, London (GBR)",2012-08-09,senior,triple jump,21,M,0
17.62,+0.7,Christian TAYLOR,1990-06-18,USA,"Stade Olympique de la Pontaise, Lausanne (SUI)",2018-07-05,senior,triple jump,28,M,0
17.62,+0.1,Pedro PICHARDO,1993-06-30,POR,"Khalifa International Stadium, Doha (QAT)",2019-09-29,senior,triple jump,26,M,0
17.61,+0.6,Oleg PROTSENKO,1963-08-11,URS,Praha (TCH),1987-06-28,senior,triple jump,23,M,0
17.61,+0.7,Khristo MARKOV,1965-01-27,BUL,"Olympic Stadium, Seoul (KOR)",1988-09-24,senior,triple jump,23,M,0
17.61,+0.6,Yoelbi QUESADA,1973-08-04,CUB,"Crystal Palace, London (GBR)",1994-09-10,senior,triple jump,21,M,0
17.61,+1.1,Jonathan EDWARDS,1966-05-10,GBR,Gateshead (GBR),2003-07-13,senior,triple jump,37,M,0
17.61,+0.2,Christian OLSSON,1980-01-25,SWE,Torino (ITA),2004-06-04,senior,triple jump,24,M,0
17.61,-1.1,David GIRAT,1984-08-26,CUB,Fortaleza (BRA),2009-05-10,senior,triple jump,24,M,0
17.61,+1.8,Pedro PICHARDO,1993-06-30,POR,"Stade Olympique de la Pontaise, Lausanne (SUI)",2018-07-05,senior,triple jump,25,M,0
17.61,+2.6,Hugues Fabrice ZANGO,1993-06-25,BUR,"Stade Sottevillais 76, Sotteville-lès-Rouen (FRA)",2023-07-07,senior,triple jump,30,M,0
17.61,0.0,Andy DÍAZ HERNÁNDEZ,1995-12-25,ITA,"Arena, Toruń (POL) (i)",2024-02-06,senior,triple jump,28,M,1
17.61,-0.9,Jaydon HIBBERT,2005-01-17,JAM,"Stade de France, Paris (FRA)",2024-08-09,senior,triple jump,19,M,0
17.6,+0.6,Vladimir PLEKHANOV,1958-04-11,URS,Leningrad (URS),1985-08-04,senior,triple jump,27,M,0
17.6,+2.2,Willie BANKS,1956-03-11,USA,San José (USA),1987-06-27,senior,triple jump,31,M,0
17.6,+0.7,Charles SIMPKINS,1963-10-19,USA,"Estadio Olímpico, Barcelona (ESP)",1992-08-03,senior,triple jump,28,M,0
17.6,+2.1,Yoelbi QUESADA,1973-08-04,CUB,La Habana (CUB),1993-05-16,senior,triple jump,19,M,0
17.6,+0.3,Jonathan EDWARDS,1966-05-10,GBR,Bruxelles (BEL),1995-08-25,senior,triple jump,29,M,0
17.6,0.0,Jonathan EDWARDS,1966-05-10,GBR,"Stadio Olimpico, Roma (ITA)",1998-07-14,senior,triple jump,32,M,0
17.6,+1.9,Fabrizio DONATO,1976-08-14,ITA,Milano (ITA),2000-06-07,senior,triple jump,23,M,0
17.6,0.0,Jonathan EDWARDS,1966-05-10,GBR,Samara (RUS) (i),2001-02-01,senior,triple jump,34,M,1
17.6,0.0,Christian OLSSON,1980-01-25,SWE,Malmö (SWE) (i),2002-02-17,senior,triple jump,22,M,1
17.6,-0.3,Christian OLSSON,1980-01-25,SWE,"Stade de France, Paris-St-Denis (FRA)",2002-07-05,senior,triple jump,22,M,0
17.6,+2.4,Phillips IDOWU,1978-12-30,GBR,Chania (GRE),2009-06-01,senior,triple jump,30,M,0
17.6,+1.0,Phillips IDOWU,1978-12-30,GBR,Torino (ITA),2009-06-04,senior,triple jump,30,M,0
17.6,+1.4,Teddy TAMGHO,1989-06-15,FRA,Montreuil-sous-Bois (FRA),2010-06-08,senior,triple jump,20,M,0
17.6,-0.3,Pedro PICHARDO,1993-06-30,CUB,"Stade Olympique de la Pontaise, Lausanne (SUI)",2017-07-06,senior,triple jump,24,M,0
17.6,+0.9,Pedro PICHARDO,1993-06-30,POR,"Stade Louis II, Monaco (MON)",2018-07-20,senior,triple jump,25,M,0
17.6,-1.6,Jordan A. DÍAZ FORTUN,2001-02-23,CUB,"Letzigrund, Zürich (SUI)",2022-09-08,senior,triple jump,21,M,0
17.6,0.0,Pedro PICHARDO,1993-06-30,POR,"Ataköy Arena, Istanbul (TUR) (i)",2023-03-03,senior,triple jump,29,M,1
17.6,0.0,Andy DÍAZ HERNÁNDEZ,1995-12-25,ITA,"Palaindoor Ancona, Ancona (ITA) (i)",2024-02-18,senior,triple jump,28,M,1
17.59,0.0,Mike CONLEY,1962-10-05,USA,San José (USA),1986-05-31,senior,triple jump,23,M,0
17.59,-2.1,Oleg PROTSENKO,1963-08-11,URS,Kiev (URS),1986-07-17,senior,triple jump,22,M,0
17.59,+2.3,Charles SIMPKINS,1963-10-19,USA,San José (USA),1987-06-27,senior,triple jump,23,M,0
17.59,+1.6,Mike CONLEY,1962-10-05,USA,Berlin (GER),1988-08-26,senior,triple jump,25,M,0
17.59,+0.9,Leonid VOLOSHIN,1966-03-30,URS,"Poljud Stadion, Split (CRO)",1990-08-30,senior,triple jump,24,M,0
17.59,-0.4,Leonid VOLOSHIN,1966-03-30,URS,Kiev (URS),1991-07-12,senior,triple jump,25,M,0
17.59,0.0,Pierre CAMARA,1965-09-10,FRA,"The Sky Dome, Toronto (CAN) (i)",1993-03-13,senior,triple jump,27,M,1
17.59,+0.3,Vasiliy SOKOV,1968-04-07,RUS,Moskva (RUS),1993-06-19,senior,triple jump,25,M,0
17.59,+2.1,Jérôme ROMAIN,1971-06-12,DMA,"Ullevi Stadium, Göteborg (SWE)",1995-08-07,senior,triple jump,24,M,0
17.59,+2.6,Yoelbi QUESADA,1973-08-04,CUB,"Ullevi Stadium, Göteborg (SWE)",1995-08-07,senior,triple jump,22,M,0
17.59,+3.7,Jonathan EDWARDS,1966-05-10,GBR,"Atlanta, GA (USA)",1996-05-18,senior,triple jump,30,M,0
17.59,+1.3,Jonathan EDWARDS,1966-05-10,GBR,"Arena Civica Gianni Brera, Milano (ITA)",1996-09-07,senior,triple jump,30,M,0
17.59,+0.8,Charles Michael FRIEDEK,1971-08-26,GER,Hamburg (GER),1997-07-23,senior,triple jump,25,M,0
17.59,-0.2,Denis KAPUSTIN,1970-10-05,RUS,"Olympic Stadium, Athina (GRE)",1997-08-08,senior,triple jump,26,M,0
17.59,+1.9,Charles Michael FRIEDEK,1971-08-26,GER,"La Cartuja, Sevilla (ESP)",1999-08-25,senior,triple jump,27,M,0
17.59,+0.8,Jonathan EDWARDS,1966-05-10,GBR,Birmingham (GBR),2001-07-15,senior,triple jump,35,M,0
17.59,+1.8,Walter DAVIS,1979-07-02,USA,"Palo Alto, CA (USA)",2002-06-23,senior,triple jump,22,M,0
17.59,+1.2,Jonathan EDWARDS,1966-05-10,GBR,"Stade Louis II, Monaco (MON)",2002-07-19,senior,triple jump,36,M,0
17.59,+1.0,Kenta BELL,1977-03-16,USA,"Palo Alto, CA (USA)",2003-06-22,senior,triple jump,26,M,0
17.59,+0.3,Jadel GREGÓRIO,1980-09-16,BRA,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,triple jump,26,M,0
17.59,+0.9,Leevan SANDS,1981-08-16,BAH,"National Stadium, Beijing (CHN)",2008-08-21,senior,triple jump,27,M,0
17.59,0.0,Fabrizio DONATO,1976-08-14,ITA,"Oval Lingotto, Torino (ITA) (i)",2009-03-07,senior,triple jump,32,M,1
17.59,+0.6,Nelson ÉVORA,1984-04-20,POR,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",2009-06-21,senior,triple jump,25,M,0
17.59,0.0,Yanxi LI,1984-06-26,CHN,Jinan (CHN),2009-10-26,senior,triple jump,25,M,0
17.59,0.0,Teddy TAMGHO,1989-06-15,FRA,Eaubonne (FRA) (i),2011-01-28,senior,triple jump,21,M,1
17.59,+2.8,Teddy TAMGHO,1989-06-15,FRA,Bondoufle (FRA),2011-05-22,senior,triple jump,21,M,0
17.59,-0.6,Phillips IDOWU,1978-12-30,GBR,"Stadio Olimpico, Roma (ITA)",2011-05-26,senior,triple jump,32,M,0
17.59,+0.1,Christian TAYLOR,1990-06-18,USA,"Boudewijnstadion, Bruxelles (BEL)",2015-09-11,senior,triple jump,25,M,0
17.59,-0.6,Christian TAYLOR,1990-06-18,USA,"Olympiastadion, Stockholm (SWE)",2016-06-16,senior,triple jump,25,M,0
17.59,-1.9,Christian TAYLOR,1990-06-18,USA,Ostrava (CZE),2018-09-09,senior,triple jump,28,M,0
17.59,0.0,Jordan A. DÍAZ FORTUN,2001-02-23,ESP,"Gallur, Madrid (ESP) (i)",2023-02-19,senior,triple jump,21,M,1
17.58,-0.3,Willie BANKS,1956-03-11,USA,Bruxelles (BEL),1985-08-30,senior,triple jump,29,M,0
17.58,+1.5,Willie BANKS,1956-03-11,USA,"Bruce Stadium, Canberra (AUS)",1985-10-04,senior,triple jump,29,M,0
17.58,0.0,Willie BANKS,1956-03-11,USA,"El Paso, TX (USA)",1986-04-20,senior,triple jump,30,M,0
17.58,+0.2,Khristo MARKOV,1965-01-27,BUL,Sofia (BUL),1987-08-15,senior,triple jump,22,M,0
17.58,+5.2,Al JOYNER,1960-01-19,USA,"Indianapolis, IN (USA)",1988-07-16,senior,triple jump,28,M,0
17.58,+1.5,Oleg SAKIRKIN,1966-01-23,URS,Gorkiy (URS),1989-07-23,senior,triple jump,23,M,0
17.58,+1.4,Oleg PROTSENKO,1963-08-11,URS,São Paulo (BRA),1990-05-20,senior,triple jump,26,M,0
17.58,+2.3,Kenny HARRISON,1965-02-13,USA,Hiroshima (JPN),1992-04-29,senior,triple jump,27,M,0
17.58,+1.2,Jonathan EDWARDS,1966-05-10,GBR,Loughborough (GBR),1995-06-11,senior,triple jump,29,M,0
17.58,+3.3,Jonathan EDWARDS,1966-05-10,GBR,Sestriere (ITA),1995-07-29,senior,triple jump,29,M,0
17.58,-1.1,Kenny HARRISON,1965-02-13,USA,"Olympic Stadium, Atlanta, GA (USA)",1996-07-26,senior,triple jump,31,M,0
17.58,+1.0,Christian OLSSON,1980-01-25,SWE,Bergen (NOR),2004-06-11,senior,triple jump,24,M,0
17.58,+0.7,Kenta BELL,1977-03-16,USA,"Sacramento, CA (USA)",2004-07-17,senior,triple jump,27,M,0
17.58,-0.5,Jadel GREGÓRIO,1980-09-16,BRA,Rio de Janeiro (BRA),2005-05-15,senior,triple jump,24,M,0
17.58,+4.4,Kenta BELL,1977-03-16,USA,Zaragoza (ESP),2006-06-03,senior,triple jump,29,M,0
17.58,+1.6,Aarik WILSON,1982-10-25,USA,"Crystal Palace, London (GBR)",2007-08-03,senior,triple jump,24,M,0
17.58,+1.0,Phillips IDOWU,1978-12-30,GBR,Birmingham (GBR),2008-07-13,senior,triple jump,29,M,0
17.58,0.0,Teddy TAMGHO,1989-06-15,FRA,Paris (FRA) (i),2009-02-13,senior,triple jump,19,M,1
17.58,+0.5,Pedro PICHARDO,1993-06-30,CUB,"Stade Olympique de la Pontaise, Lausanne (SUI)",2013-07-04,senior,triple jump,20,M,0
17.58,-1.7,Ernesto REVÉ,1992-02-26,CUB,La Habana (CUB),2014-02-07,senior,triple jump,21,M,0
17.58,-0.2,Bin DONG,1988-11-22,CHN,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-16,senior,triple jump,27,M,0
17.58,0.0,Hugues Fabrice ZANGO,1993-06-25,BUR,Paris (FRA) (i),2019-01-27,senior,triple jump,25,M,1
17.57,0.0,Keith CONNOR,1957-09-16,GBR,"Provo, UT (USA)",1982-06-05,senior,triple jump,24,M,0
17.57,+0.5,Lázaro BETANCOURT,1963-03-18,CUB,La Habana (CUB),1985-03-23,senior,triple jump,22,M,0
17.57,0.0,Oleg PROTSENKO,1963-08-11,URS,"New York, NY (USA) (i)",1987-02-27,senior,triple jump,23,M,1
17.57,+3.0,Khristo MARKOV,1965-01-27,BUL,Sofia (BUL),1987-05-24,senior,triple jump,22,M,0
17.57,+1.2,Mike CONLEY,1962-10-05,USA,Tokyo (JPN),1989-09-16,senior,triple jump,26,M,0
17.57,+1.2,Mike CONLEY,1962-10-05,USA,"Atlanta, GA (USA)",1996-06-15,senior,triple jump,33,M,0
17.57,+0.2,Dmitrij VAĽUKEVIČ,1981-05-31,BLR,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2003-07-19,senior,triple jump,22,M,0
17.57,+2.5,Christian OLSSON,1980-01-25,SWE,Göteborg (SWE),2003-09-02,senior,triple jump,23,M,0
17.57,+0.3,Walter DAVIS,1979-07-02,USA,"Olympiastadion, Helsinki (FIN)",2005-08-11,senior,triple jump,26,M,0
17.57,+0.8,Yoandri BETANZOS,1982-02-15,CUB,Bilbao (ESP),2009-06-20,senior,triple jump,27,M,0
17.57,+1.0,David GIRAT,1984-08-26,CUB,"Stade Raymond Petit, Tomblaine (FRA)",2009-06-26,senior,triple jump,24,M,0
17.57,0.0,Phillips IDOWU,1978-12-30,GBR,"National Indoor Arena, Birmingham (GBR) (i)",2011-02-19,senior,triple jump,32,M,1
17.57,-1.1,Christian TAYLOR,1990-06-18,USA,"Mestský Stadion, Ostrava (CZE)",2017-06-28,senior,triple jump,27,M,0
17.57,-0.8,Christian TAYLOR,1990-06-18,USA,"Olympiastadion, Berlin (GER)",2020-09-13,senior,triple jump,30,M,0
