Mark,WIND,Competitor,DOB,Nat,Venue,Date,Age_category,Event,Age,Gender,is_indoor
8.51,0.0,Luvo MANYONGA,1991-01-08,RSA,London (GBR),2018-07-15,senior,long jump,27,M,0
8.51,+2.3,Shawn-D THOMPSON,1997-01-20,JAM,"Keskusurheilukenttä, Joensuu (FIN)",2024-07-20,senior,long jump,27,M,0
8.5,+2.4,Carl LEWIS,1961-07-01,USA,"Westwood, CA (USA)",1982-08-07,senior,long jump,21,M,0
8.5,0.0,Carl LEWIS,1961-07-01,USA,"New York, NY (USA) (i)",1984-02-24,senior,long jump,22,M,1
8.5,+2.0,Lutz DOMBROWSKI,1959-06-25,GDR,Dresden (GER),1984-07-27,senior,long jump,25,M,0
8.5,0.0,Carl LEWIS,1961-07-01,USA,"New York, NY (USA) (i)",1985-01-25,senior,long jump,23,M,1
8.5,+4.4,Jason GRIMES,1959-09-10,USA,"Indianapolis, IN (USA)",1985-06-16,senior,long jump,25,M,0
8.5,0.0,Larry MYRICKS,1956-03-10,USA,Rhede (GER),1986-07-02,senior,long jump,30,M,0
8.5,-0.7,Larry MYRICKS,1956-03-10,USA,Monaco (MON),1988-08-02,senior,long jump,32,M,0
8.5,+1.9,Larry MYRICKS,1956-03-10,USA,"New York, NY (USA)",1991-06-15,senior,long jump,35,M,0
8.5,+0.2,Llewellyn STARKS,1967-02-10,USA,Rhede (GER),1991-07-07,senior,long jump,24,M,0
8.5,+2.3,Mike POWELL,1963-11-10,USA,Alcorcón (ESP),1993-06-03,senior,long jump,29,M,0
8.5,+0.9,Mike POWELL,1963-11-10,USA,Villeneuve d'Ascq (FRA),1993-07-02,senior,long jump,29,M,0
8.5,+3.7,Mike POWELL,1963-11-10,USA,"Azusa, CA (USA)",1994-04-23,senior,long jump,30,M,0
8.5,+0.9,Iván PEDROSO,1972-12-17,CUB,Mar del Plata (ARG),1995-03-19,senior,long jump,22,M,0
8.5,-1.3,Carl LEWIS,1961-07-01,USA,"Olympic Stadium, Atlanta, GA (USA)",1996-07-29,senior,long jump,35,M,0
8.5,+0.3,Iván PEDROSO,1972-12-17,CUB,"Stade Louis II, Monaco (MON)",1997-08-16,senior,long jump,24,M,0
8.5,+0.2,James BECKFORD,1975-01-09,JAM,Torino (ITA),1999-06-24,senior,long jump,24,M,0
8.5,+2.4,Erick WALDER,1971-11-05,USA,Oslo (NOR),1999-06-30,senior,long jump,27,M,0
8.5,+1.3,Godfrey Khotso MOKOENA,1985-03-06,RSA,Madrid (ESP),2009-07-04,senior,long jump,24,M,0
8.5,+1.8,Jeff HENDERSON,1989-02-19,USA,"Walnut, CA (USA)",2015-04-18,senior,long jump,26,M,0
8.5,+4.4,Fabrice LAPIERRE,1983-10-17,AUS,"Austin, TX (USA)",2017-04-29,senior,long jump,33,M,0
8.5,+0.2,Juan Miguel ECHEVARRÍA,1998-08-11,CUB,"Olympiastadion, Stockholm (SWE)",2018-06-10,senior,long jump,19,M,0
8.5,+0.2,Juan Miguel ECHEVARRÍA,1998-08-11,CUB,"National Stadium, Tokyo (JPN)",2021-07-31,senior,long jump,22,M,0
8.5,-0.1,Wayne PINNOCK,2000-10-24,JAM,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-24,senior,long jump,22,M,0
8.49,+2.6,Ralph BOSTON,1939-05-09,USA,"Los Angeles, CA (USA)",1964-09-12,senior,long jump,25,M,0
8.49,0.0,Carl LEWIS,1961-07-01,USA,"Fort Worth, TX (USA) (i)",1981-02-20,senior,long jump,19,M,1
8.49,+1.4,Carl LEWIS,1961-07-01,USA,"Westwood, CA (USA)",1982-08-07,senior,long jump,21,M,0
8.49,+0.9,Larry MYRICKS,1956-03-10,USA,"Houston, TX (USA)",1986-08-03,senior,long jump,30,M,0
8.49,0.0,Robert EMMIYAN,1965-02-16,URS,"Arena Stade Couvert, Liévin (FRA) (i)",1987-02-21,senior,long jump,22,M,1
8.49,+0.7,Jaime JEFFERSON,1962-01-17,CUB,Bratislava (TCH),1987-06-12,senior,long jump,25,M,0
8.49,+1.8,Mike POWELL,1963-11-10,USA,"Olympic Stadium, Seoul (KOR)",1988-09-26,senior,long jump,24,M,0
8.49,+0.6,Mike POWELL,1963-11-10,USA,Bruxelles (BEL),1989-08-25,senior,long jump,25,M,0
8.49,+2.2,Mike POWELL,1963-11-10,USA,"Modesto, CA (USA)",1991-05-11,senior,long jump,27,M,0
8.49,0.0,Carl LEWIS,1961-07-01,USA,Stockholm (SWE) (i),1992-02-05,senior,long jump,30,M,1
8.49,-0.6,Iván PEDROSO,1972-12-17,CUB,La Habana (CUB),1993-05-22,senior,long jump,20,M,0
8.49,+0.6,Mike POWELL,1963-11-10,USA,"Indianapolis, IN (USA)",1993-06-25,senior,long jump,29,M,0
8.49,+4.1,Iván PEDROSO,1972-12-17,CUB,Sevilla (ESP),1995-06-03,senior,long jump,22,M,0
8.49,+4.5,Stanislav TARASENKO,1966-07-22,RUS,Madrid (ESP),1995-06-20,senior,long jump,28,M,0
8.49,-0.2,Iván PEDROSO,1972-12-17,CUB,"Stade Louis II, Monaco (MON)",1995-09-09,senior,long jump,22,M,0
8.49,+1.6,James BECKFORD,1975-01-09,JAM,Cagliari (ITA),1996-09-04,senior,long jump,21,M,0
8.49,+0.4,James BECKFORD,1975-01-09,JAM,Torino (ITA),1997-06-24,senior,long jump,22,M,0
8.49,+1.9,Erick WALDER,1971-11-05,USA,Villeneuve d'Ascq (FRA),1997-06-29,senior,long jump,25,M,0
8.49,+1.3,Yago LAMELA,1977-07-24,ESP,Guadalajara (ESP),1999-06-19,senior,long jump,21,M,0
8.49,+2.0,Melvin LISTER,1977-08-29,USA,"Baton Rouge, LA (USA)",2000-05-13,senior,long jump,22,M,0
8.49,+0.6,Jai TAURIMA,1972-06-26,AUS,"Olympic Stadium, Sydney (AUS)",2000-09-28,senior,long jump,28,M,0
8.49,+1.9,Savanté STRINGFELLOW,1978-11-06,USA,Osaka (JPN),2002-05-11,senior,long jump,23,M,0
8.49,+1.3,Irving SALADINO,1983-01-23,PAN,"Eugene, OR (USA)",2007-06-10,senior,long jump,24,M,0
8.49,+1.6,Sebastian BAYER,1986-06-11,GER,Ulm (GER),2009-07-04,senior,long jump,23,M,0
8.49,+0.7,Christian REIF,1984-10-24,GER,Weinheim (GER),2014-05-31,senior,long jump,29,M,0
8.49,-0.8,Ruswahl SAMAAI,1991-09-25,RSA,Potchefstroom (RSA),2017-04-22,senior,long jump,25,M,0
8.49,+3.7,Jarrion LAWSON,1994-05-06,USA,"Sacramento, CA (USA)",2017-06-25,senior,long jump,23,M,0
8.49,-0.7,Luvo MANYONGA,1991-01-08,RSA,"Letzigrund, Zürich (SUI)",2017-08-24,senior,long jump,26,M,0
8.48,0.0,Carl LEWIS,1961-07-01,USA,"Detroit, MI (USA) (i)",1981-03-13,senior,long jump,19,M,1
8.48,+0.1,Carl LEWIS,1961-07-01,USA,"Knoxville, TN (USA)",1982-06-19,senior,long jump,20,M,0
8.48,+0.1,Larry MYRICKS,1956-03-10,USA,Köln (GER),1984-08-26,senior,long jump,28,M,0
8.48,+1.1,Larry MYRICKS,1956-03-10,USA,Tokyo (JPN),1987-05-10,senior,long jump,31,M,0
8.48,+4.6,Llewellyn STARKS,1967-02-10,USA,"Houston, TX (USA)",1989-06-17,senior,long jump,22,M,0
8.48,+0.5,Mike POWELL,1963-11-10,USA,Malmö (SWE),1993-08-09,senior,long jump,29,M,0
8.48,+0.8,Joe GREENE,1967-02-17,USA,São Paulo (BRA),1995-05-14,senior,long jump,28,M,0
8.48,+2.2,Kirill SOSUNOV,1975-11-01,RUS,Oristano (ITA),1995-09-18,senior,long jump,19,M,0
8.48,-0.2,James BECKFORD,1975-01-09,JAM,"Stadio Olimpico, Roma (ITA)",1997-06-05,senior,long jump,22,M,0
8.48,-0.1,Iván PEDROSO,1972-12-17,CUB,"Stadio Olimpico, Roma (ITA)",1997-06-05,senior,long jump,24,M,0
8.48,+1.9,Erick WALDER,1971-11-05,USA,Lille (FRA),1998-07-11,senior,long jump,26,M,0
8.48,+3.4,Peter BURGE,1974-07-03,AUS,Brisbane (AUS),2000-09-10,senior,long jump,26,M,0
8.48,+5.6,Miguel PATE,1979-06-13,USA,"Fort Worth, TX (USA)",2001-04-21,senior,long jump,21,M,0
8.48,+0.6,Mohamed Salman AL KHUWALIDI,1981-06-19,KSA,Sotteville-lès-Rouen (FRA),2006-07-02,senior,long jump,25,M,0
8.48,+2.1,Brian JOHNSON,1980-03-05,USA,Fort-de-France (FRA),2008-05-08,senior,long jump,28,M,0
8.48,+2.8,Lamont Marcell JACOBS,1994-09-26,ITA,"Bressanone, Trentino-Alto Adige (ITA)",2016-06-10,senior,long jump,21,M,0
8.48,+0.1,Luvo MANYONGA,1991-01-08,RSA,"Boudewijnstadion, Bruxelles (BEL)",2016-09-09,senior,long jump,25,M,0
8.48,+0.4,Luvo MANYONGA,1991-01-08,RSA,"Olympic Stadium, London (GBR)",2017-08-05,senior,long jump,26,M,0
8.48,+0.1,Miltiadis TENTOGLOU,1998-03-18,GRE,"Pampeloponnisiako Stadium, Patra (GRE)",2021-06-06,senior,long jump,23,M,0
8.48,0.0,Miltiadis TENTOGLOU,1998-03-18,GRE,"Stade de France, Paris (FRA)",2024-08-06,senior,long jump,26,M,0
8.47,0.0,Carl LEWIS,1961-07-01,USA,"San Diego, CA (USA) (i)",1983-02-18,senior,long jump,21,M,1
8.47,0.0,Jaime JEFFERSON,1962-01-17,CUB,Santiago de Cuba (CUB),1986-02-22,senior,long jump,24,M,0
8.47,+3.4,Larry MYRICKS,1956-03-10,USA,"Eugene, OR (USA)",1986-06-20,senior,long jump,30,M,0
8.47,-1.1,Carl LEWIS,1961-07-01,USA,"Houston, TX (USA)",1988-05-21,senior,long jump,26,M,0
8.47,+1.5,Larry MYRICKS,1956-03-10,USA,Bern (SUI),1988-08-23,senior,long jump,32,M,0
8.47,+1.8,Erick WALDER,1971-11-05,USA,"Austin, TX (USA)",1992-06-05,senior,long jump,20,M,0
8.47,+1.3,Iván PEDROSO,1972-12-17,CUB,La Habana (CUB),1993-05-16,senior,long jump,20,M,0
8.47,-0.1,Mike POWELL,1963-11-10,USA,Bruxelles (BEL),1993-09-03,senior,long jump,29,M,0
8.47,+0.8,Roland MCGHEE,1971-10-15,USA,Rhede (GER),1994-07-29,senior,long jump,22,M,0
8.47,+4.5,Iván PEDROSO,1972-12-17,CUB,Mar del Plata (ARG),1995-03-18,senior,long jump,22,M,0
8.47,0.0,Kevin DILWORTH,1974-02-14,USA,"Abilene, TX (USA)",1996-05-09,senior,long jump,22,M,0
8.47,+2.5,Savanté STRINGFELLOW,1978-11-06,USA,"Eugene, OR (USA)",2001-06-22,senior,long jump,22,M,0
8.47,+0.9,John MOFFITT,1980-12-12,USA,"Olympic Stadium, Athina (GRE)",2004-08-26,senior,long jump,23,M,0
8.47,+1.1,Dwight PHILLIPS,1977-10-01,USA,Madrid (ESP),2005-07-16,senior,long jump,27,M,0
8.47,-1.1,Irving SALADINO,1983-01-23,PAN,Fortaleza (BRA),2006-05-17,senior,long jump,23,M,0
8.47,-0.7,Irving SALADINO,1983-01-23,PAN,"Mangueirão, Belém (BRA)",2006-05-21,senior,long jump,23,M,0
8.47,-0.2,Andrew HOWE,1985-05-12,ITA,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-30,senior,long jump,22,M,0
8.47,+3.9,Dwight PHILLIPS,1977-10-01,USA,Fort-de-France (FRA),2008-05-08,senior,long jump,30,M,0
8.47,+0.1,Godfrey Khotso MOKOENA,1985-03-06,RSA,"Olympiastadion, Berlin (GER)",2009-08-22,senior,long jump,24,M,0
8.47,+1.6,Christian REIF,1984-10-24,GER,"Estadio Olímpico, Barcelona (ESP)",2010-08-01,senior,long jump,25,M,0
8.47,0.0,Jinzhe LI,1989-09-01,CHN,Bad Langensalza (GER),2014-06-28,senior,long jump,24,M,0
8.47,+0.7,Jianan WANG,1996-08-27,CHN,Guiyang (CHN),2018-06-16,senior,long jump,21,M,0
8.47,-0.2,JuVaughn HARRISON,1999-04-30,USA,"Hayward Field, Eugene, OR (USA)",2021-06-27,senior,long jump,22,M,0
8.46,+3.4,Randy WILLIAMS,1953-08-23,USA,"Eugene, OR (USA)",1973-05-18,senior,long jump,19,M,0
8.46,+1.0,Larry MYRICKS,1956-03-10,USA,Cagliari (ITA),1987-09-16,senior,long jump,31,M,0
8.46,+2.0,Leonid VOLOSHIN,1966-03-30,URS,Tallinn (EST),1988-07-05,senior,long jump,22,M,0
8.46,+1.2,Leonid VOLOSHIN,1966-03-30,URS,Tallinn (EST),1988-07-31,senior,long jump,22,M,0
8.46,+2.1,Vernon GEORGE,1964-10-06,USA,"Houston, TX (USA)",1989-05-21,senior,long jump,24,M,0
8.46,+1.2,Larry MYRICKS,1956-03-10,USA,Villeneuve d'Ascq (FRA),1989-06-25,senior,long jump,33,M,0
8.46,+2.1,Vernon GEORGE,1964-10-06,USA,"Blaine, MN (USA)",1990-06-23,senior,long jump,25,M,0
8.46,+3.1,Erick WALDER,1971-11-05,USA,"Eugene, OR (USA)",1993-06-19,senior,long jump,21,M,0
8.46,-0.6,Kareem STREETE-THOMPSON,1973-03-30,USA,"Stade Louis II, Monaco (MON)",1995-09-09,senior,long jump,22,M,0
8.46,0.0,Iván PEDROSO,1972-12-17,CUB,Liévin (FRA) (i),1996-02-18,senior,long jump,23,M,1
8.46,0.0,Mike CONLEY,1962-10-05,USA,"Springfield, MO (USA)",1996-05-04,senior,long jump,33,M,0
8.46,+2.1,James BECKFORD,1975-01-09,JAM,Salamanca (ESP),1996-07-05,senior,long jump,21,M,0
8.46,+2.1,James BECKFORD,1975-01-09,JAM,Padova (ITA),1996-07-07,senior,long jump,21,M,0
8.46,+2.0,Joe GREENE,1967-02-17,USA,Sestriere (ITA),1996-08-07,senior,long jump,29,M,0
8.46,+1.6,Joe GREENE,1967-02-17,USA,"Walnut, CA (USA)",1997-04-20,senior,long jump,30,M,0
8.46,+1.8,Cheikh Tidiane TOURE,1970-01-25,SEN,Bad Langensalza (GER),1997-06-15,senior,long jump,27,M,0
8.46,+0.8,James BECKFORD,1975-01-09,JAM,Tokyo (JPN),1998-09-19,senior,long jump,23,M,0
8.46,+1.0,Savanté STRINGFELLOW,1978-11-06,USA,Oxford (GBR),2003-04-12,senior,long jump,24,M,0
8.46,0.0,Miguel PATE,1979-06-13,USA,Ciudad de México (MEX),2003-05-03,senior,long jump,23,M,0
8.46,+0.8,Dwight PHILLIPS,1977-10-01,USA,"Stade Louis II, Monaco (MON)",2005-09-10,senior,long jump,27,M,0
8.46,+0.3,Ibrahim CAMEJO,1982-06-28,CUB,Bilbao (ESP),2008-06-21,senior,long jump,25,M,0
8.46,+3.2,Irving SALADINO,1983-01-23,PAN,"Hayward Field, Eugene, OR (USA)",2010-07-03,senior,long jump,27,M,0
8.46,+0.1,Dwight PHILLIPS,1977-10-01,USA,"Stade Louis II, Monaco (MON)",2010-07-22,senior,long jump,32,M,0
8.46,+1.3,Luis Alberto RIVERA MORALES,1987-06-21,MEX,"Central Stadium, Kazan (RUS)",2013-07-12,senior,long jump,26,M,0
8.46,+0.2,Luvo MANYONGA,1991-01-08,RSA,Bloemfontein (RSA),2017-03-08,senior,long jump,26,M,0
8.46,+2.0,Luvo MANYONGA,1991-01-08,RSA,Tignes (FRA),2017-08-16,senior,long jump,26,M,0
8.46,0.0,Juan Miguel ECHEVARRÍA,1998-08-11,CUB,"Arena Birmingham, Birmingham (GBR) (i)",2018-03-02,senior,long jump,19,M,1
8.46,-0.3,Luvo MANYONGA,1991-01-08,RSA,"Sports Park Mladost, Zagreb (CRO)",2018-09-04,senior,long jump,27,M,0
8.46,+1.1,Miltiadis TENTOGLOU,1998-03-18,GRE,"Estadio Vallehermoso, Madrid (ESP)",2025-06-28,senior,long jump,27,M,0
8.45,+2.0,Nenad STEKIĆ,1951-03-07,YUG,Montréal (CAN),1975-07-25,senior,long jump,24,M,0
8.45,+1.9,Lutz DOMBROWSKI,1959-06-25,GDR,Dresden (GER),1980-07-05,senior,long jump,21,M,0
8.45,-0.7,Larry MYRICKS,1956-03-10,USA,"Sacramento, CA (USA)",1981-06-20,senior,long jump,25,M,0
8.45,0.0,Larry MYRICKS,1956-03-10,USA,Rieti (ITA),1981-09-09,senior,long jump,25,M,0
8.45,0.0,Carl LEWIS,1961-07-01,USA,"East Rutherford, NJ (USA) (i)",1983-02-27,senior,long jump,21,M,1
8.45,+0.2,Larry MYRICKS,1956-03-10,USA,"Westwood, CA (USA)",1984-05-13,senior,long jump,28,M,0
8.45,-0.2,Larry MYRICKS,1956-03-10,USA,Bruxelles (BEL),1984-08-24,senior,long jump,28,M,0
8.45,+0.2,Robert EMMIYAN,1965-02-16,URS,Roma (ITA),1987-07-22,senior,long jump,22,M,0
8.45,-0.2,Mike POWELL,1963-11-10,USA,"Stade Louis II, Monaco (MON)",1991-08-03,senior,long jump,27,M,0
8.45,+2.3,Carl LEWIS,1961-07-01,USA,"New York, NY (USA)",1994-05-22,senior,long jump,32,M,0
8.45,+2.4,Mike POWELL,1963-11-10,USA,St. Petersburg (RUS),1994-07-26,senior,long jump,30,M,0
8.45,+6.0,Carl LEWIS,1961-07-01,USA,"Sacramento, CA (USA)",1995-06-18,senior,long jump,33,M,0
8.45,+1.9,Iván PEDROSO,1972-12-17,CUB,"Ullevi Stadium, Göteborg (SWE)",1995-08-11,senior,long jump,22,M,0
8.45,+0.8,James BECKFORD,1975-01-09,JAM,Oristano (ITA),1995-09-18,senior,long jump,20,M,0
8.45,-0.1,Iván PEDROSO,1972-12-17,CUB,Maracaibo (VEN),1998-08-17,senior,long jump,25,M,0
8.45,+1.5,Miguel PATE,1979-06-13,USA,"Palo Alto, CA (USA)",2002-06-21,senior,long jump,23,M,0
8.45,+1.0,Savanté STRINGFELLOW,1978-11-06,USA,Chania (GRE),2002-06-30,senior,long jump,23,M,0
8.45,+1.9,Miguel PATE,1979-06-13,USA,Sheffield (GBR),2005-08-21,senior,long jump,26,M,0
8.45,-0.1,Irving SALADINO,1983-01-23,PAN,"Stadio Olimpico, Roma (ITA)",2006-07-14,senior,long jump,23,M,0
8.45,+4.2,Godfrey Khotso MOKOENA,1985-03-06,RSA,Bambous (MRI),2006-08-09,senior,long jump,21,M,0
8.45,+1.0,Irving SALADINO,1983-01-23,PAN,Zagreb (CRO),2007-07-04,senior,long jump,24,M,0
8.45,+1.4,Mitchell WATT,1988-03-25,AUS,"Crystal Palace, London (GBR)",2011-08-05,senior,long jump,23,M,0
8.45,0.0,Dwight PHILLIPS,1977-10-01,USA,"DS, Daegu (KOR)",2011-09-02,senior,long jump,33,M,0
8.45,+0.8,Marquise GOODWIN,1990-11-19,USA,Baie Mahault (FRA),2016-05-14,senior,long jump,25,M,0
8.45,-1.2,Ruswahl SAMAAI,1991-09-25,RSA,"Stephen Keshi Stadium, Asaba (NGR)",2018-08-02,senior,long jump,26,M,0
8.45,0.0,JuVaughn HARRISON,1999-04-30,USA,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",2021-03-12,senior,long jump,21,M,1
8.45,+3.6,Jacob FINCHAM-DUKES,1997-01-12,GBR,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-26,senior,long jump,25,M,0
8.45,+0.2,Simon EHAMMER,2000-02-07,SUI,"Mösle-Stadium, Götzis (AUT)",2022-05-28,senior,long jump,22,M,0
8.44,0.0,Larry MYRICKS,1956-03-10,USA,"New York, NY (USA) (i)",1984-02-24,senior,long jump,27,M,1
8.44,+2.1,Keith TALLEY,1964-01-28,USA,"Odessa, TX (USA)",1985-05-16,senior,long jump,21,M,0
8.44,-0.2,Larry MYRICKS,1956-03-10,USA,Bruxelles (BEL),1985-08-30,senior,long jump,29,M,0
8.44,+1.7,Eric METCALF,1968-01-23,USA,"Tampa, FL (USA)",1988-06-17,senior,long jump,20,M,0
8.44,+2.6,Mike POWELL,1963-11-10,USA,"Indianapolis, IN (USA)",1988-07-17,senior,long jump,24,M,0
8.44,+3.9,Mike POWELL,1963-11-10,USA,Sapporo (JPN),1988-09-03,senior,long jump,24,M,0
8.44,-1.0,Mike POWELL,1963-11-10,USA,Lausanne (SUI),1991-07-10,senior,long jump,27,M,0
8.44,-0.2,Larry MYRICKS,1956-03-10,USA,"Stade Louis II, Monaco (MON)",1991-08-03,senior,long jump,35,M,0
8.44,0.0,Mike POWELL,1963-11-10,USA,Budapest (HUN) (i),1993-02-05,senior,long jump,29,M,1
8.44,+0.2,James BECKFORD,1975-01-09,JAM,Zürich (SUI),1995-08-16,senior,long jump,20,M,0
8.44,+2.2,Joe GREENE,1967-02-17,USA,Villeneuve d'Ascq (FRA),1997-06-29,senior,long jump,30,M,0
8.44,+0.6,Iván PEDROSO,1972-12-17,CUB,Camagüey (CUB),2000-03-05,senior,long jump,27,M,0
8.44,+0.7,Yago LAMELA,1977-07-24,ESP,Bad Langensalza (GER),2003-06-15,senior,long jump,25,M,0
8.44,+1.0,Dwight PHILLIPS,1977-10-01,USA,Trikala (GRE),2003-06-24,senior,long jump,25,M,0
8.44,+0.9,Dwight PHILLIPS,1977-10-01,USA,Ciudad de México (MEX),2004-05-22,senior,long jump,26,M,0
8.44,-0.2,Mohamed Salman AL KHUWALIDI,1981-06-19,KSA,La Mecque (KSA),2005-04-13,senior,long jump,23,M,0
8.44,+1.3,Dwight PHILLIPS,1977-10-01,USA,Helsinki (FIN),2005-07-25,senior,long jump,27,M,0
8.44,+0.2,Louis TSATOUMAS,1982-02-12,GRE,"Olympic Stadium, Athina (GRE)",2008-07-13,senior,long jump,26,M,0
8.44,+0.5,Dwight PHILLIPS,1977-10-01,USA,"Olympiastadion, Berlin (GER)",2009-08-20,senior,long jump,31,M,0
8.44,+1.6,Mitchell WATT,1988-03-25,AUS,Melbourne (AUS),2011-04-17,senior,long jump,23,M,0
8.44,+0.8,Mitchell WATT,1988-03-25,AUS,"Shanghai Stadium, Shanghai (CHN)",2011-05-15,senior,long jump,23,M,0
8.44,-0.3,Jeff HENDERSON,1989-02-19,USA,"Hayward Field, Eugene, OR (USA)",2015-06-25,senior,long jump,26,M,0
8.44,+1.8,Michel TORNÉUS,1986-05-26,SWE,Monachil (ESP),2016-07-10,senior,long jump,30,M,0
8.44,+0.6,Jarrion LAWSON,1994-05-06,USA,"Olympic Stadium, London (GBR)",2017-08-05,senior,long jump,23,M,0
8.44,0.0,Luvo MANYONGA,1991-01-08,RSA,"Arena Birmingham, Birmingham (GBR) (i)",2018-03-02,senior,long jump,27,M,1
8.44,+0.5,Jeff HENDERSON,1989-02-19,USA,"Provo, UT (USA)",2018-04-28,senior,long jump,29,M,0
8.44,+0.8,JuVaughn HARRISON,1999-04-30,USA,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2021-04-24,senior,long jump,21,M,0
8.44,+2.2,Mattia FURLANI,2005-02-07,ITA,"Centro Sportivo Fontanassa, Savona (ITA)",2023-05-24,senior,long jump,18,M,0
8.44,+5.8,Wayne PINNOCK,2000-10-24,JAM,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2024-04-27,senior,long jump,23,M,0
8.43,-1.0,Larry MYRICKS,1956-03-10,USA,Zürich (SUI),1981-08-19,senior,long jump,25,M,0
8.43,+0.8,Jason GRIMES,1959-09-10,USA,"Indianapolis, IN (USA)",1985-06-16,senior,long jump,25,M,0
8.43,+1.6,Mike CONLEY,1962-10-05,USA,Lausanne (SUI),1985-07-10,senior,long jump,22,M,0
8.43,+1.8,Giovanni EVANGELISTI,1961-09-11,ITA,San Giovanni Valdarno (ITA),1987-05-16,senior,long jump,25,M,0
8.43,+0.8,Larry MYRICKS,1956-03-10,USA,Lausanne (SUI),1987-09-15,senior,long jump,31,M,0
8.43,+1.5,Carl LEWIS,1961-07-01,USA,"Stade Olympique de la Pontaise, Lausanne (SUI)",1988-06-24,senior,long jump,26,M,0
8.43,+0.4,Carl LEWIS,1961-07-01,USA,"Stade Olympique de la Pontaise, Lausanne (SUI)",1989-06-27,senior,long jump,27,M,0
8.43,+0.8,Larry MYRICKS,1956-03-10,USA,Koblenz (GER),1989-08-23,senior,long jump,33,M,0
8.43,+1.1,Mike POWELL,1963-11-10,USA,"Westwood, CA (USA)",1991-07-20,senior,long jump,27,M,0
8.43,+1.5,Iván PEDROSO,1972-12-17,CUB,Salamanca (ESP),1992-07-13,senior,long jump,19,M,0
8.43,+1.7,Mike POWELL,1963-11-10,USA,Brisbane (AUS),1993-03-07,senior,long jump,29,M,0
8.43,+0.8,Mike POWELL,1963-11-10,USA,Bratislava (SVK),1993-06-01,senior,long jump,29,M,0
8.43,+0.1,Mike POWELL,1963-11-10,USA,Zürich (SUI),1993-08-04,senior,long jump,29,M,0
8.43,0.0,Stanislav TARASENKO,1966-07-22,RUS,Moskva (RUS) (i),1994-01-26,senior,long jump,27,M,1
8.43,0.0,Erick WALDER,1971-11-05,USA,"Indianapolis, IN (USA) (i)",1994-03-11,senior,long jump,22,M,1
8.43,+1.4,Roland MCGHEE,1971-10-15,USA,"New York, NY (USA)",1995-05-21,senior,long jump,23,M,0
8.43,0.0,Iván PEDROSO,1972-12-17,CUB,Madrid (ESP) (i),1996-02-09,senior,long jump,23,M,1
8.43,+1.2,Iván PEDROSO,1972-12-17,CUB,La Habana (CUB),1997-06-13,senior,long jump,24,M,0
8.43,+0.3,Iván PEDROSO,1972-12-17,CUB,"Olympiastadion, München (GER)",1999-09-11,senior,long jump,26,M,0
8.43,+0.1,Luis Felipe MÉLIZ,1979-08-11,CUB,Jena (GER),2000-06-03,senior,long jump,20,M,0
8.43,+3.1,Cheikh Tidiane TOURE,1970-01-25,FRA,Nice (FRA),2000-08-06,senior,long jump,30,M,0
8.43,0.0,Iván PEDROSO,1972-12-17,CUB,"Atlantic Pavillion, Lisboa (POR) (i)",2001-03-11,senior,long jump,28,M,1
8.43,+1.6,Miguel PATE,1979-06-13,USA,Chania (GRE),2002-06-30,senior,long jump,23,M,0
8.43,0.0,Yago LAMELA,1977-07-24,ESP,Sevilla (ESP) (i),2003-02-22,senior,long jump,25,M,1
8.43,+1.3,Dwight PHILLIPS,1977-10-01,USA,"Modesto, CA (USA)",2004-05-08,senior,long jump,26,M,0
8.43,-0.2,Ignisious GAISAH,1983-07-20,GHA,"Stadio Olimpico, Roma (ITA)",2006-07-14,senior,long jump,22,M,0
8.43,-0.1,Irving SALADINO,1983-01-23,PAN,Linz (AUT),2006-08-22,senior,long jump,23,M,0
8.43,+4.0,Irving SALADINO,1983-01-23,PAN,Madrid (ESP),2009-07-04,senior,long jump,26,M,0
8.43,+2.0,Mitchell WATT,1988-03-25,AUS,Rethymno (GRE),2009-07-20,senior,long jump,21,M,0
8.43,+1.8,Jeff HENDERSON,1989-02-19,USA,"Sacramento, CA (USA)",2014-06-29,senior,long jump,25,M,0
8.43,+2.3,Marquis DENDY,1992-11-17,USA,"Eugene, OR (USA)",2015-06-10,senior,long jump,22,M,0
8.43,+0.7,Yuhao SHI,1998-09-26,CHN,"Shanghai Stadium, Shanghai (CHN)",2018-05-12,senior,long jump,19,M,0
8.43,+1.2,Luvo MANYONGA,1991-01-08,RSA,"Stephen Keshi Stadium, Asaba (NGR)",2018-08-02,senior,long jump,27,M,0
8.43,+2.4,Thobias MONTLER,1996-02-15,SWE,Torremolinos (ESP),2019-05-23,senior,long jump,23,M,0
8.42,0.0,Larry MYRICKS,1956-03-10,USA,Zürich (SUI),1984-08-22,senior,long jump,28,M,0
8.42,+0.2,Larry MYRICKS,1956-03-10,USA,Koblenz (GER),1984-08-29,senior,long jump,28,M,0
8.42,+2.1,Anthony BAILOUS,1965-04-06,USA,"Odessa, TX (USA)",1985-05-16,senior,long jump,20,M,0
